elec_date,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes,race_county_owner
8/27/2024,"MCINTOSH COUNTY",12408,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,3,3,1,"MONTY D. GRIDER",REP,5,44,224,273,MCINTOSH
8/27/2024,"MCINTOSH COUNTY",12408,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,3,3,2,"CLIFFORD McELHANEY",REP,4,29,252,285,MCINTOSH
8/27/2024,"MAYES COUNTY",12411,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,8,8,1,"STEVE GROSSMAN",REP,10,82,828,920,MAYES
8/27/2024,"MAYES COUNTY",12411,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,8,8,2,"DARRELL YODER",REP,6,34,341,381,MAYES
8/27/2024,"NOWATA COUNTY",12415,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,4,4,1,"BRANDON WESSON",REP,7,19,122,148,NOWATA
8/27/2024,"NOWATA COUNTY",12415,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,4,4,2,"TIMMIE BENSON",REP,4,5,110,119,NOWATA
8/27/2024,"OKFUSKEE COUNTY",12416,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,5,5,1,"MIKE YOCHAM",REP,1,15,103,119,OKFUSKEE
8/27/2024,"OKFUSKEE COUNTY",12416,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,5,5,2,"DAVID WALKER",REP,2,3,71,76,OKFUSKEE
8/27/2024,"PAWNEE COUNTY",12421,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,3,3,1,"BRIAN DONNELLY",REP,6,44,256,306,PAWNEE
8/27/2024,"PAWNEE COUNTY",12421,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,3,3,2,"JOE HIGGINS",REP,4,59,245,308,PAWNEE
8/27/2024,"POTTAWATOMIE COUNTY",12425,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,11,11,1,"GREG RUSH",REP,42,49,685,776,POTTAWATOMIE
8/27/2024,"POTTAWATOMIE COUNTY",12425,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,11,11,2,"SCOTT W HAWKINS",REP,37,52,575,664,POTTAWATOMIE
8/27/2024,"TULSA COUNTY",12434,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,83,83,1,"LONNIE SIMS",REP,287,249,5601,6137,TULSA
8/27/2024,"TULSA COUNTY",12434,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,83,83,2,"MELISSA MYERS",REP,197,177,4718,5092,TULSA
8/27/2024,"WAGONER COUNTY",12435,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,10,10,1,"DUSTIN DORR",REP,25,178,1151,1354,WAGONER
8/27/2024,"WAGONER COUNTY",12435,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,10,10,2,"RANDY STAMPS",REP,25,205,1599,1829,WAGONER
8/27/2024,"WASHINGTON COUNTY",12436,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,10,10,1,"COREY SHIVEL",REP,26,79,716,821,WASHINGTON
8/27/2024,"WASHINGTON COUNTY",12436,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,10,10,2,"MICHAEL COLAW",REP,18,25,200,243,WASHINGTON
8/27/2024,"WOODS COUNTY",12438,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,2,2,1,"SHANE VORE",REP,9,96,232,337,WOODS
8/27/2024,"WOODS COUNTY",12438,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",REP,2,2,2,"CLINT HARZMAN",REP,4,47,108,159,WOODS
8/27/2024,"GARFIELD COUNTY",12440,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,9,9,1,"JAMIE HEDGES",REP,25,9,237,271,GARFIELD
8/27/2024,"GARFIELD COUNTY",12440,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,9,9,2,"JOE KEGIN",REP,16,39,300,355,GARFIELD
8/27/2024,"COTTON COUNTY",12449,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,2,2,1,"BOB KIRCHNER",REP,0,1,6,7,COTTON
8/27/2024,"COTTON COUNTY",12449,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,2,2,2,"DAVID EDGMON",REP,0,31,41,72,COTTON
8/27/2024,"COTTON COUNTY",12449,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,2,2,3,"HELENE MUNN",REP,0,2,2,4,COTTON
8/27/2024,"COTTON COUNTY",12449,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,2,2,4,"JOHN ANDERSON",REP,1,23,59,83,COTTON
8/27/2024,"KINGFISHER COUNTY",12450,"FOR COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM)",REP,3,3,1,"ANTHONY SCHWARZ",REP,8,88,465,561,KINGFISHER
8/27/2024,"KINGFISHER COUNTY",12450,"FOR COUNTY COMMISSIONER DISTRICT NO. 3 (UNEXPIRED TERM)",REP,3,3,2,"BRANDI FUXA",REP,2,49,260,311,KINGFISHER
8/27/2024,"COMANCHE COUNTY",12451,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,14,14,1,"TRENT LOGAN",REP,40,59,617,716,COMANCHE
8/27/2024,"COMANCHE COUNTY",12451,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,14,14,2,"KEVIN T TURPIN",REP,8,23,425,456,COMANCHE
8/27/2024,"COMANCHE COUNTY",12451,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,14,14,3,"HANK HASENBECK",REP,10,30,308,348,COMANCHE
8/27/2024,"COMANCHE COUNTY",12451,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,14,14,4,"RYAN JOHN",REP,41,117,1171,1329,COMANCHE
8/27/2024,"COMANCHE COUNTY",12451,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,14,14,5,"CRAIG TRACHT",REP,2,4,88,94,COMANCHE
8/27/2024,"COMANCHE COUNTY",12451,"FOR COUNTY COMMISSIONER DISTRICT NO. 1 (UNEXPIRED TERM)",REP,14,14,6,"CHAD MAGUIRE",REP,3,3,70,76,COMANCHE
8/27/2024,"TULSA COUNTY",13434,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",DEM,83,83,1,"SARAH ELIZABETH GRAY",DEM,479,414,6893,7786,TULSA
8/27/2024,"TULSA COUNTY",13434,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",DEM,83,83,2,"MARIA VELIZ BARNES",DEM,277,288,4835,5400,TULSA
8/27/2024,"CITY OF PIEDMONT",40901,"PROPOSITION NO. 1 STREETS AND ROAD PROJECTS  CITY OF PIEDMONT",,4,4,1,"FOR THE PROPOSITION - YES",,37,8,620,665,,
8/27/2024,"CITY OF PIEDMONT",40901,"PROPOSITION NO. 1 STREETS AND ROAD PROJECTS  CITY OF PIEDMONT",,4,4,2,"AGAINST THE PROPOSITION - NO",,40,14,1095,1149,,
8/27/2024,"CITY OF PIEDMONT",40902,"PROPOSITION NO. 2 SPORTS AND RECREATIONAL FACILITIES PROJECTS  CITY OF PIEDMONT",,4,4,1,"FOR THE PROPOSITION - YES",,16,4,261,281,,
8/27/2024,"CITY OF PIEDMONT",40902,"PROPOSITION NO. 2 SPORTS AND RECREATIONAL FACILITIES PROJECTS  CITY OF PIEDMONT",,4,4,2,"AGAINST THE PROPOSITION - NO",,61,18,1456,1535,,
8/27/2024,"CITY OF PIEDMONT",40903,"PROPOSITION NO. 3 MUNICIPAL BUILDINGS AND FACILITIES PROJECTS  CITY OF PIEDMONT",,4,4,1,"FOR THE PROPOSITION - YES",,35,8,435,478,,
8/27/2024,"CITY OF PIEDMONT",40903,"PROPOSITION NO. 3 MUNICIPAL BUILDINGS AND FACILITIES PROJECTS  CITY OF PIEDMONT",,4,4,2,"AGAINST THE PROPOSITION - NO",,42,14,1282,1338,,
8/27/2024,"CITY OF LAWTON",41601,"FOR MAYOR  CITY OF LAWTON",,30,30,1,"STAN BOOKER",,261,401,3180,3842,,
8/27/2024,"CITY OF LAWTON",41601,"FOR MAYOR  CITY OF LAWTON",,30,30,2,"MATINA DAVIS",,6,14,100,120,,
8/27/2024,"CITY OF LAWTON",41601,"FOR MAYOR  CITY OF LAWTON",,30,30,3,"JACOBI T.  CROWLEY",,79,158,1448,1685,,
8/27/2024,"CITY OF LAWTON",41601,"FOR MAYOR  CITY OF LAWTON",,30,30,4,"CINDY EDGAR",,8,12,108,128,,
8/27/2024,"CITY OF LAWTON",41601,"FOR MAYOR  CITY OF LAWTON",,30,30,5,"RONALD W. BALLEW",,21,32,335,388,,
8/27/2024,"CITY OF LAWTON",41602,"FOR COUNCIL MEMBER WARD 1  CITY OF LAWTON",,5,5,1,"LARRY WALLS",,10,17,221,248,,
8/27/2024,"CITY OF LAWTON",41602,"FOR COUNCIL MEMBER WARD 1  CITY OF LAWTON",,5,5,2,"MARY ANN  HANKINS",,37,30,349,416,,
8/27/2024,"CITY OF LAWTON",41603,"FOR COUNCIL MEMBER WARD 2  CITY OF LAWTON",,7,7,1,"JUSTIN L. HARRILL",,2,7,86,95,,
8/27/2024,"CITY OF LAWTON",41603,"FOR COUNCIL MEMBER WARD 2  CITY OF LAWTON",,7,7,2,"DAVID REEVES",,4,10,72,86,,
8/27/2024,"CITY OF LAWTON",41603,"FOR COUNCIL MEMBER WARD 2  CITY OF LAWTON",,7,7,3,"R. L. SMITH",,6,35,248,289,,
8/27/2024,"CITY OF LAWTON",41603,"FOR COUNCIL MEMBER WARD 2  CITY OF LAWTON",,7,7,4,"SHELLI FOX",,8,15,112,135,,
8/27/2024,"CITY OF LAWTON",41603,"FOR COUNCIL MEMBER WARD 2  CITY OF LAWTON",,7,7,5,"JERVIS JACKSON JR.",,8,15,86,109,,
8/27/2024,"CITY OF LAWTON",41604,"PROPOSITION  CITY OF LAWTON",,30,30,1,"FOR THE PROPOSITION - YES",,218,335,2687,3240,,
8/27/2024,"CITY OF LAWTON",41604,"PROPOSITION  CITY OF LAWTON",,30,30,2,"AGAINST THE PROPOSITION - NO",,139,234,2211,2584,,
8/27/2024,"TOWN OF WELCH",41801,"FOR BOARD OF TRUSTEES (UNEXPIRED TERM)  TOWN OF WELCH",,1,1,1,"WINSTON McKEON",,0,0,55,55,,
8/27/2024,"TOWN OF WELCH",41801,"FOR BOARD OF TRUSTEES (UNEXPIRED TERM)  TOWN OF WELCH",,1,1,2,"MADISON FROELICH",,0,0,45,45,,
8/27/2024,"TOWN OF WELCH",41802,"FOR BOARD OF TRUSTEES (UNEXPIRED TERM)  TOWN OF WELCH",,1,1,1,"WILLIAM DEAN JENKINS",,0,0,51,51,,
8/27/2024,"TOWN OF WELCH",41802,"FOR BOARD OF TRUSTEES (UNEXPIRED TERM)  TOWN OF WELCH",,1,1,2,"DUANE TUCKER",,0,0,80,80,,
8/27/2024,"TOWN OF WELCH",41802,"FOR BOARD OF TRUSTEES (UNEXPIRED TERM)  TOWN OF WELCH",,1,1,3,"BEAU DAVID GAYLOR",,0,0,39,39,,
8/27/2024,"CITY OF WEATHERFORD",42001,"FOR MAYOR  CITY OF WEATHERFORD",,3,3,1,"ROBBY PENNER",,3,1,123,127,,
8/27/2024,"CITY OF WEATHERFORD",42001,"FOR MAYOR  CITY OF WEATHERFORD",,3,3,2,"MIKE D. BROWN",,65,25,968,1058,,
8/27/2024,"CITY OF WEATHERFORD",42001,"FOR MAYOR  CITY OF WEATHERFORD",,3,3,3,"DUSTIN HAYES",,9,1,279,289,,
8/27/2024,"TOWN OF SEILING",42201,"PROPOSITION  TOWN OF SEILING",,3,3,1,"FOR THE PROPOSITION - YES",,4,2,66,72,,
8/27/2024,"TOWN OF SEILING",42201,"PROPOSITION  TOWN OF SEILING",,3,3,2,"AGAINST THE PROPOSITION - NO",,2,0,1,3,,
8/27/2024,"CITY OF POTEAU",44001,"PROPOSITION  CITY OF POTEAU",,11,11,1,"FOR THE PROPOSITION - YES",,6,60,242,308,,
8/27/2024,"CITY OF POTEAU",44001,"PROPOSITION  CITY OF POTEAU",,11,11,2,"AGAINST THE PROPOSITION - NO",,1,3,51,55,,
8/27/2024,"TOWN OF DAVENPORT",44101,"PROPOSITION NO. 1  TOWN OF DAVENPORT",,1,1,1,"FOR THE PROPOSITION - YES",,0,10,49,59,,
8/27/2024,"TOWN OF DAVENPORT",44101,"PROPOSITION NO. 1  TOWN OF DAVENPORT",,1,1,2,"AGAINST THE PROPOSITION - NO",,1,10,88,99,,
8/27/2024,"TOWN OF DAVENPORT",44102,"PROPOSITION NO. 2  TOWN OF DAVENPORT",,1,1,1,"FOR THE PROPOSITION - YES",,0,10,49,59,,
8/27/2024,"TOWN OF DAVENPORT",44102,"PROPOSITION NO. 2  TOWN OF DAVENPORT",,1,1,2,"AGAINST THE PROPOSITION - NO",,1,10,87,98,,
8/27/2024,"CITY OF OKLAHOMA CITY",45501,"PROPOSITION  CITY OF OKLAHOMA CITY",,278,278,1,"FOR THE PROPOSITION - YES",,2813,839,17825,21477,,
8/27/2024,"CITY OF OKLAHOMA CITY",45501,"PROPOSITION  CITY OF OKLAHOMA CITY",,278,278,2,"AGAINST THE PROPOSITION - NO",,1310,367,9179,10856,,
8/27/2024,"CITY OF PAWHUSKA",45701,"PROPOSITION NO. 1  CITY OF PAWHUSKA",,2,2,1,"FOR THE PROPOSITION - YES",,8,26,127,161,,
8/27/2024,"CITY OF PAWHUSKA",45701,"PROPOSITION NO. 1  CITY OF PAWHUSKA",,2,2,2,"AGAINST THE PROPOSITION - NO",,7,7,72,86,,
8/27/2024,"CITY OF PAWHUSKA",45702,"PROPOSITION NO. 2  CITY OF PAWHUSKA",,2,2,1,"FOR THE PROPOSITION - YES",,11,28,142,181,,
8/27/2024,"CITY OF PAWHUSKA",45702,"PROPOSITION NO. 2  CITY OF PAWHUSKA",,2,2,2,"AGAINST THE PROPOSITION - NO",,4,5,57,66,,
8/27/2024,"CITY OF MCALESTER",46101,"FOR MAYOR (UNEXPIRED TERM)  CITY OF MCALESTER",,17,17,1,"JUSTIN FEW",,18,67,696,781,,
8/27/2024,"CITY OF MCALESTER",46101,"FOR MAYOR (UNEXPIRED TERM)  CITY OF MCALESTER",,17,17,2,"RANDY RODEN",,9,6,64,79,,
8/27/2024,"CITY OF MCALESTER",46101,"FOR MAYOR (UNEXPIRED TERM)  CITY OF MCALESTER",,17,17,3,"KEVIN BEATY",,14,49,572,635,,
8/27/2024,"CITY OF MCALESTER",46101,"FOR MAYOR (UNEXPIRED TERM)  CITY OF MCALESTER",,17,17,4,"JIMMY PLUMMER",,6,2,28,36,,
8/27/2024,"CITY OF SHAWNEE",46301,"FOR MAYOR  CITY OF SHAWNEE",,15,15,1,"ERIC STEPHENS",,148,237,1939,2324,,
8/27/2024,"CITY OF SHAWNEE",46301,"FOR MAYOR  CITY OF SHAWNEE",,15,15,2,"ED BOLT",,156,130,1181,1467,,
8/27/2024,"CITY OF SHAWNEE",46302,"FOR WARD TWO COMMISSIONER  CITY OF SHAWNEE",,9,9,1,"GRETA MADSON",,26,66,410,502,,
8/27/2024,"CITY OF SHAWNEE",46302,"FOR WARD TWO COMMISSIONER  CITY OF SHAWNEE",,9,9,2,"SYDNIE DAVIDSON",,26,27,224,277,,
8/27/2024,"CITY OF SAND SPRINGS",47201,"PROPOSITION  CITY OF SAND SPRINGS",,13,13,1,"FOR THE PROPOSITION - YES",,77,36,895,1008,,
8/27/2024,"CITY OF SAND SPRINGS",47201,"PROPOSITION  CITY OF SAND SPRINGS",,13,13,2,"AGAINST THE PROPOSITION - NO",,21,6,365,392,,
8/27/2024,"CITY OF TULSA",47202,"FOR MAYOR  CITY OF TULSA",,163,163,1,"CASEY BRADFORD",,61,21,742,824,,
8/27/2024,"CITY OF TULSA",47202,"FOR MAYOR  CITY OF TULSA",,163,163,2,"BRENT L. VanNORMAN",,571,492,16958,18021,,
8/27/2024,"CITY OF TULSA",47202,"FOR MAYOR  CITY OF TULSA",,163,163,3,"KALEB HOOSIER",,4,5,97,106,,
8/27/2024,"CITY OF TULSA",47202,"FOR MAYOR  CITY OF TULSA",,163,163,4,"JOHN JOLLEY",,20,7,339,366,,
8/27/2024,"CITY OF TULSA",47202,"FOR MAYOR  CITY OF TULSA",,163,163,5,"PAUL TAY",,1,3,83,87,,
8/27/2024,"CITY OF TULSA",47202,"FOR MAYOR  CITY OF TULSA",,163,163,6,"MONROE NICHOLS",,770,977,17005,18752,,
8/27/2024,"CITY OF TULSA",47202,"FOR MAYOR  CITY OF TULSA",,163,163,7,"KAREN KEITH",,1638,803,16017,18458,,
8/27/2024,"CITY OF TULSA",47203,"FOR COUNCIL DISTRICT 1  CITY OF TULSA",,20,20,1,"ANGELA K. CHAMBERS",,89,110,1353,1552,,
8/27/2024,"CITY OF TULSA",47203,"FOR COUNCIL DISTRICT 1  CITY OF TULSA",,20,20,2,"VANESSA HALL-HARPER",,189,256,2697,3142,,
8/27/2024,"CITY OF TULSA",47204,"FOR COUNCIL DISTRICT 2  CITY OF TULSA",,15,15,1,"STEPHANIE REISDORPH",,45,37,699,781,,
8/27/2024,"CITY OF TULSA",47204,"FOR COUNCIL DISTRICT 2  CITY OF TULSA",,15,15,2,"ANTHONY ARCHIE",,85,63,1506,1654,,
8/27/2024,"CITY OF TULSA",47204,"FOR COUNCIL DISTRICT 2  CITY OF TULSA",,15,15,3,"RHENE D RITTER",,58,28,619,705,,
8/27/2024,"CITY OF TULSA",47204,"FOR COUNCIL DISTRICT 2  CITY OF TULSA",,15,15,4,"AARON L BISOGNO",,9,21,379,409,,
8/27/2024,"CITY OF TULSA",47204,"FOR COUNCIL DISTRICT 2  CITY OF TULSA",,15,15,5,"W.R. CASEY JR.",,21,22,391,434,,
8/27/2024,"CITY OF TULSA",47205,"FOR COUNCIL DISTRICT 3  CITY OF TULSA",,15,15,1,"JACKIE DUTTON",,50,42,1200,1292,,
8/27/2024,"CITY OF TULSA",47205,"FOR COUNCIL DISTRICT 3  CITY OF TULSA",,15,15,2,"SUSAN FREDERICK",,29,39,1038,1106,,
8/27/2024,"CITY OF TULSA",47206,"FOR COUNCIL DISTRICT 4  CITY OF TULSA",,22,22,1,"AARON GRIFFITH",,78,97,1775,1950,,
8/27/2024,"CITY OF TULSA",47206,"FOR COUNCIL DISTRICT 4  CITY OF TULSA",,22,22,2,"LAURA BELLIS",,344,401,5647,6392,,
8/27/2024,"CITY OF TULSA",47207,"FOR COUNCIL DISTRICT 5  CITY OF TULSA",,18,18,1,"ALICIA ANDREWS",,57,61,1589,1707,,
