TOTAL VOTER TURNOUT: 98,647,187
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2022-11-08	6	00800	0	79	TUSCOLA	8th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1425	Junge	Paul			317			
2022-11-08	6	00900	0	32	HURON	9th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1502	Kelts	Jake			147			
2022-11-08	6	00900	0	32	HURON	9th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1491	Walkowicz	Jim			251			
2022-11-08	6	00900	0	32	HURON	9th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1454	Jaye	Brian			4013			
2022-11-08	6	00900	0	32	HURON	9th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1421	McClain	Lisa			10290			E
2022-11-08	6	00900	0	44	LAPEER	9th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1502	Kelts	Jake			514			
2022-11-08	6	00900	0	44	LAPEER	9th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1491	Walkowicz	Jim			814			
2022-11-08	6	00900	0	44	LAPEER	9th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1454	Jaye	Brian			12673			
2022-11-08	6	00900	0	44	LAPEER	9th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1421	McClain	Lisa			28828			E
2022-11-08	6	00900	0	50	MACOMB	9th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1502	Kelts	Jake			987			
2022-11-08	6	00900	0	50	MACOMB	9th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1491	Walkowicz	Jim			1379			
2022-11-08	6	00900	0	50	MACOMB	9th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1454	Jaye	Brian			32017			
2022-11-08	6	00900	0	50	MACOMB	9th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1421	McClain	Lisa			59781			E
2022-11-08	6	00900	0	63	OAKLAND	9th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1502	Kelts	Jake			1329			
2022-11-08	6	00900	0	63	OAKLAND	9th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1491	Walkowicz	Jim			1413			
2022-11-08	6	00900	0	63	OAKLAND	9th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1454	Jaye	Brian			40338			
2022-11-08	6	00900	0	63	OAKLAND	9th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1421	McClain	Lisa			63973			E
2022-11-08	6	00900	0	74	ST. CLAIR	9th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1502	Kelts	Jake			934			
2022-11-08	6	00900	0	74	ST. CLAIR	9th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1491	Walkowicz	Jim			1638			
2022-11-08	6	00900	0	74	ST. CLAIR	9th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1454	Jaye	Brian			23678			
2022-11-08	6	00900	0	74	ST. CLAIR	9th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1421	McClain	Lisa			46469			E
2022-11-08	6	00900	0	76	SANILAC	9th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1502	Kelts	Jake			191			
2022-11-08	6	00900	0	76	SANILAC	9th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1491	Walkowicz	Jim			378			
2022-11-08	6	00900	0	76	SANILAC	9th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1454	Jaye	Brian			4553			
2022-11-08	6	00900	0	76	SANILAC	9th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1421	McClain	Lisa			13349			E
2022-11-08	6	00900	0	79	TUSCOLA	9th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1502	Kelts	Jake			247			
2022-11-08	6	00900	0	79	TUSCOLA	9th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1491	Walkowicz	Jim			698			
2022-11-08	6	00900	0	79	TUSCOLA	9th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1454	Jaye	Brian			6430			
2022-11-08	6	00900	0	79	TUSCOLA	9th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1421	McClain	Lisa			15610			E
2022-11-08	6	01000	0	50	MACOMB	10th District Representative in Congress 2 Year Term (1) Position	8	No  Affiliation	-1508	Martinovski	Darko			0	W		
2022-11-08	6	01000	0	50	MACOMB	10th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1503	Saliba	Mike			3129			
2022-11-08	6	01000	0	50	MACOMB	10th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1493	Kirby	Andrea	L.		5457			
2022-11-08	6	01000	0	50	MACOMB	10th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1452	Marlinga	Carl	J.		136499			
2022-11-08	6	01000	0	50	MACOMB	10th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1427	James	John			137084			E
2022-11-08	6	01000	0	63	OAKLAND	10th District Representative in Congress 2 Year Term (1) Position	8	No  Affiliation	-1508	Martinovski	Darko			4	W		
2022-11-08	6	01000	0	63	OAKLAND	10th District Representative in Congress 2 Year Term (1) Position	3	Libertarian	-1503	Saliba	Mike			395			
2022-11-08	6	01000	0	63	OAKLAND	10th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1493	Kirby	Andrea	L.		448			
2022-11-08	6	01000	0	63	OAKLAND	10th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1452	Marlinga	Carl	J.		21103			
2022-11-08	6	01000	0	63	OAKLAND	10th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1427	James	John			22118			E
2022-11-08	6	01100	0	63	OAKLAND	11th District Representative in Congress 2 Year Term (1) Position Files In OAKLAND County	2	Republican	-1468	Ambrose	Mark			141642			
2022-11-08	6	01100	0	63	OAKLAND	11th District Representative in Congress 2 Year Term (1) Position Files In OAKLAND County	1	Democratic	-1453	Stevens	Haley			224537			E
2022-11-08	6	01200	0	63	OAKLAND	12th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1492	Walkowicz	Gary			829			
2022-11-08	6	01200	0	63	OAKLAND	12th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1475	Elliott	Steven			8280			
2022-11-08	6	01200	0	63	OAKLAND	12th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1447	Tlaib	Rashida			37655			E
2022-11-08	6	01200	0	82	WAYNE	12th District Representative in Congress 2 Year Term (1) Position	5	Working Class	-1492	Walkowicz	Gary			7217			
2022-11-08	6	01200	0	82	WAYNE	12th District Representative in Congress 2 Year Term (1) Position	2	Republican	-1475	Elliott	Steven			64608			
2022-11-08	6	01200	0	82	WAYNE	12th District Representative in Congress 2 Year Term (1) Position	1	Democratic	-1447	Tlaib	Rashida			158988			E
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	8	No  Affiliation	-1524	Bomer	Articia			0	W		
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	8	No  Affiliation	-1521	Sanders	Brenda	K.		3	W		
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	8	No  Affiliation	-1514	Cole	Ronald			1	W		
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	4	US Taxpayers	-1510	Dardzinski	Chris			2769			
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	8	No  Affiliation	-1509	Landin	Rogelio	J.		1	W		
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	5	Working Class	-1495	Coleman	Simone	R.		8833			
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	1	Democratic	-1472	Thanedar	Shri			166650			E
2022-11-08	6	01300	0	82	WAYNE	13th District Representative in Congress 2 Year Term (1) Position Files In WAYNE County	2	Republican	-1469	Bivings	Martell	D.		56187			
2022-11-08	7	00100	0	82	WAYNE	1st District State Senator 4 Year Term (1) Position Files In WAYNE County	1	Democratic	518283	Geiss	Erika			53475			E
2022-11-08	7	00100	0	82	WAYNE	1st District State Senator 4 Year Term (1) Position Files In WAYNE County	2	Republican	520834	Soderquist	Erik			21243			
2022-11-08	7	00200	0	82	WAYNE	2nd District State Senator 4 Year Term (1) Position Files In WAYNE County	1	Democratic	518332	Santana	Sylvia			43258			E
2022-11-08	7	00200	0	82	WAYNE	2nd District State Senator 4 Year Term (1) Position Files In WAYNE County	2	Republican	520832	Sawicki	Harry	T.		18726			
2022-11-08	7	00200	0	82	WAYNE	2nd District State Senator 4 Year Term (1) Position Files In WAYNE County	5	Working Class	520904	Betts	Larry	Darnell		1632			
2022-11-08	7	00200	0	82	WAYNE	2nd District State Senator 4 Year Term (1) Position Files In WAYNE County	8	No  Affiliation	521007	Beasley	Michael	Lynn		4	W		
2022-11-08	7	00300	0	50	MACOMB	3rd District State Senator 4 Year Term (1) Position	1	Democratic	518192	Chang	Stephanie			9936			E
2022-11-08	7	00300	0	50	MACOMB	3rd District State Senator 4 Year Term (1) Position	5	Working Class	520900	Rayburn	Linda			3455			
2022-11-08	7	00300	0	63	OAKLAND	3rd District State Senator 4 Year Term (1) Position	1	Democratic	518192	Chang	Stephanie			12813			E
2022-11-08	7	00300	0	63	OAKLAND	3rd District State Senator 4 Year Term (1) Position	5	Working Class	520900	Rayburn	Linda			4103			
2022-11-08	7	00300	0	82	WAYNE	3rd District State Senator 4 Year Term (1) Position	1	Democratic	518192	Chang	Stephanie			38498			E
2022-11-08	7	00300	0	82	WAYNE	3rd District State Senator 4 Year Term (1) Position	5	Working Class	520900	Rayburn	Linda			2685			
2022-11-08	7	00400	0	82	WAYNE	4th District State Senator 4 Year Term (1) Position Files In WAYNE County	1	Democratic	520236	Camilleri	Darrin			64387			E
2022-11-08	7	00400	0	82	WAYNE	4th District State Senator 4 Year Term (1) Position Files In WAYNE County	2	Republican	520841	James	Houston	W.		51962			
2022-11-08	7	00500	0	82	WAYNE	5th District State Senator 4 Year Term (1) Position Files In WAYNE County	1	Democratic	518253	Polehanki	Dayna			64455			E
2022-11-08	7	00500	0	82	WAYNE	5th District State Senator 4 Year Term (1) Position Files In WAYNE County	2	Republican	520550	Bauman	Emily			41091			
2022-11-08	7	00600	0	63	OAKLAND	6th District State Senator 4 Year Term (1) Position	1	Democratic	520344	Cavanagh	Mary			17011			E
2022-11-08	7	00600	0	63	OAKLAND	6th District State Senator 4 Year Term (1) Position	2	Republican	520662	Crider	Ken			8918			
2022-11-08	7	00600	0	63	OAKLAND	6th District State Senator 4 Year Term (1) Position	5	Working Class	520901	Givens	Kimberly			682			
2022-11-08	7	00600	0	82	WAYNE	6th District State Senator 4 Year Term (1) Position	1	Democratic	520344	Cavanagh	Mary			57111			E
2022-11-08	7	00600	0	82	WAYNE	6th District State Senator 4 Year Term (1) Position	2	Republican	520662	Crider	Ken			22545			
2022-11-08	7	00600	0	82	WAYNE	6th District State Senator 4 Year Term (1) Position	5	Working Class	520901	Givens	Kimberly			2714			
2022-11-08	7	00700	0	63	OAKLAND	7th District State Senator 4 Year Term (1) Position	1	Democratic	518314	Moss	Jeremy			72287			E
2022-11-08	7	00700	0	63	OAKLAND	7th District State Senator 4 Year Term (1) Position	2	Republican	520804	Khederian	Corinne			27741			
2022-11-08	7	00700	0	82	WAYNE	7th District State Senator 4 Year Term (1) Position	1	Democratic	518314	Moss	Jeremy			8310			E
2022-11-08	7	00700	0	82	WAYNE	7th District State Senator 4 Year Term (1) Position	2	Republican	520804	Khederian	Corinne			267			
2022-11-08	7	00800	0	63	OAKLAND	8th District State Senator 4 Year Term (1) Position	1	Democratic	518210	McMorrow	Mallory			65503			E
2022-11-08	7	00800	0	63	OAKLAND	8th District State Senator 4 Year Term (1) Position	2	Republican	520384	Simpson	Brandon	Ronald		24293			
2022-11-08	7	00800	0	82	WAYNE	8th District State Senator 4 Year Term (1) Position	1	Democratic	518210	McMorrow	Mallory			29375			E
2022-11-08	7	00800	0	82	WAYNE	8th District State Senator 4 Year Term (1) Position	2	Republican	520384	Simpson	Brandon	Ronald		1016			
2022-11-08	7	00900	0	50	MACOMB	9th District State Senator 4 Year Term (1) Position	2	Republican	520185	Webber	Michael			14490			E
2022-11-08	7	00900	0	50	MACOMB	9th District State Senator 4 Year Term (1) Position	1	Democratic	520309	Kuppa	Padma			11632			
2022-11-08	7	00900	0	63	OAKLAND	9th District State Senator 4 Year Term (1) Position	2	Republican	520185	Webber	Michael			43463			E
2022-11-08	7	00900	0	63	OAKLAND	9th District State Senator 4 Year Term (1) Position	1	Democratic	520309	Kuppa	Padma			45526			
2022-11-08	7	01000	0	50	MACOMB	10th District State Senator 4 Year Term (1) Position	1	Democratic	518163	Wojno	Paul			36798			E
2022-11-08	7	01000	0	50	MACOMB	10th District State Senator 4 Year Term (1) Position	2	Republican	520625	Smith	Paul	M.		27582			
2022-11-08	7	01000	0	82	WAYNE	10th District State Senator 4 Year Term (1) Position	1	Democratic	518163	Wojno	Paul			23577			E
2022-11-08	7	01000	0	82	WAYNE	10th District State Senator 4 Year Term (1) Position	2	Republican	520625	Smith	Paul	M.		1228			
2022-11-08	7	01100	0	50	MACOMB	11th District State Senator 4 Year Term (1) Position	2	Republican	518703	MacDonald	Mike			50283			
2022-11-08	7	01100	0	50	MACOMB	11th District State Senator 4 Year Term (1) Position	1	Democratic	520396	Klinefelt	Veronica			53403			E
2022-11-08	7	01100	0	82	WAYNE	11th District State Senator 4 Year Term (1) Position	2	Republican	518703	MacDonald	Mike			112			
2022-11-08	7	01100	0	82	WAYNE	11th District State Senator 4 Year Term (1) Position	1	Democratic	520396	Klinefelt	Veronica			2716			E
2022-11-08	7	01200	0	50	MACOMB	12th District State Senator 4 Year Term (1) Position	2	Republican	519974	Hornberger	Pamela			42665			
2022-11-08	7	01200	0	50	MACOMB	12th District State Senator 4 Year Term (1) Position	1	Democratic	520321	Hertel	Kevin			40022			E
2022-11-08	7	01200	0	74	ST. CLAIR	12th District State Senator 4 Year Term (1) Position	2	Republican	519974	Hornberger	Pamela			6153			
2022-11-08	7	01200	0	74	ST. CLAIR	12th District State Senator 4 Year Term (1) Position	1	Democratic	520321	Hertel	Kevin			2642			E
2022-11-08	7	01200	0	82	WAYNE	12th District State Senator 4 Year Term (1) Position	2	Republican	519974	Hornberger	Pamela			13550			
2022-11-08	7	01200	0	82	WAYNE	12th District State Senator 4 Year Term (1) Position	1	Democratic	520321	Hertel	Kevin			20108			E
2022-11-08	7	01300	0	63	OAKLAND	13th District State Senator 4 Year Term (1) Position	1	Democratic	518165	Bayer	Rosemary	K.		56911			E
2022-11-08	7	01300	0	63	OAKLAND	13th District State Senator 4 Year Term (1) Position	2	Republican	520728	Rhines	Jason			39468			
2022-11-08	7	01300	0	82	WAYNE	13th District State Senator 4 Year Term (1) Position	1	Democratic	518165	Bayer	Rosemary	K.		21187			E
2022-11-08	7	01300	0	82	WAYNE	13th District State Senator 4 Year Term (1) Position	2	Republican	520728	Rhines	Jason			19045			
2022-11-08	7	01400	0	38	JACKSON	14th District State Senator 4 Year Term (1) Position	2	Republican	520420	Golding	Tim			34327			
2022-11-08	7	01400	0	38	JACKSON	14th District State Senator 4 Year Term (1) Position	1	Democratic	520430	Shink	Sue			24389			E
2022-11-08	7	01400	0	81	WASHTENAW	14th District State Senator 4 Year Term (1) Position	2	Republican	520420	Golding	Tim			19816			
2022-11-08	7	01400	0	81	WASHTENAW	14th District State Senator 4 Year Term (1) Position	1	Democratic	520430	Shink	Sue			44220			E
2022-11-08	7	01500	0	46	LENAWEE	15th District State Senator 4 Year Term (1) Position	1	Democratic	518308	Irwin	Jeff			3775			E
2022-11-08	7	01500	0	46	LENAWEE	15th District State Senator 4 Year Term (1) Position	2	Republican	520764	Price	Scott			4284			
2022-11-08	7	01500	0	58	MONROE	15th District State Senator 4 Year Term (1) Position	1	Democratic	518308	Irwin	Jeff			514			E
2022-11-08	7	01500	0	58	MONROE	15th District State Senator 4 Year Term (1) Position	2	Republican	520764	Price	Scott			416			
2022-11-08	7	01500	0	81	WASHTENAW	15th District State Senator 4 Year Term (1) Position	1	Democratic	518308	Irwin	Jeff			85110			E
2022-11-08	7	01500	0	81	WASHTENAW	15th District State Senator 4 Year Term (1) Position	2	Republican	520764	Price	Scott			26472			
2022-11-08	7	01600	0	30	HILLSDALE	16th District State Senator 4 Year Term (1) Position	2	Republican	520265	Bellino Jr.	Joseph			10411			E
2022-11-08	7	01600	0	30	HILLSDALE	16th District State Senator 4 Year Term (1) Position	1	Democratic	520311	Davis	Katybeth			3714			
2022-11-08	7	01600	0	46	LENAWEE	16th District State Senator 4 Year Term (1) Position	2	Republican	520265	Bellino Jr.	Joseph			20607			E
2022-11-08	7	01600	0	46	LENAWEE	16th District State Senator 4 Year Term (1) Position	1	Democratic	520311	Davis	Katybeth			12464			
2022-11-08	7	01600	0	58	MONROE	16th District State Senator 4 Year Term (1) Position	2	Republican	520265	Bellino Jr.	Joseph			42385			E
2022-11-08	7	01600	0	58	MONROE	16th District State Senator 4 Year Term (1) Position	1	Democratic	520311	Davis	Katybeth			23325			
2022-11-08	7	01700	0	11	BERRIEN	17th District State Senator 4 Year Term (1) Position	2	Republican	520048	Lindsey	Jonathan			16643			E
2022-11-08	7	01700	0	11	BERRIEN	17th District State Senator 4 Year Term (1) Position	1	Democratic	520691	Starr	Scott	Rex		11567			
2022-11-08	7	01700	0	12	BRANCH	17th District State Senator 4 Year Term (1) Position	2	Republican	520048	Lindsey	Jonathan			11142			E
2022-11-08	7	01700	0	12	BRANCH	17th District State Senator 4 Year Term (1) Position	1	Democratic	520691	Starr	Scott	Rex		4687			
2022-11-08	7	01700	0	13	CALHOUN	17th District State Senator 4 Year Term (1) Position	2	Republican	520048	Lindsey	Jonathan			4812			E
2022-11-08	7	01700	0	13	CALHOUN	17th District State Senator 4 Year Term (1) Position	1	Democratic	520691	Starr	Scott	Rex		3070			
2022-11-08	7	01700	0	14	CASS	17th District State Senator 4 Year Term (1) Position	2	Republican	520048	Lindsey	Jonathan			13331			E
2022-11-08	7	01700	0	14	CASS	17th District State Senator 4 Year Term (1) Position	1	Democratic	520691	Starr	Scott	Rex		6612			
2022-11-08	7	01700	0	30	HILLSDALE	17th District State Senator 4 Year Term (1) Position	2	Republican	520048	Lindsey	Jonathan			3066			E
2022-11-08	7	01700	0	30	HILLSDALE	17th District State Senator 4 Year Term (1) Position	1	Democratic	520691	Starr	Scott	Rex		937			
2022-11-08	7	01700	0	38	JACKSON	17th District State Senator 4 Year Term (1) Position	2	Republican	520048	Lindsey	Jonathan			2758			E
2022-11-08	7	01700	0	38	JACKSON	17th District State Senator 4 Year Term (1) Position	1	Democratic	520691	Starr	Scott	Rex		1135			
2022-11-08	7	01700	0	75	ST. JOSEPH	17th District State Senator 4 Year Term (1) Position	2	Republican	520048	Lindsey	Jonathan			14382			E
2022-11-08	7	01700	0	75	ST. JOSEPH	17th District State Senator 4 Year Term (1) Position	1	Democratic	520691	Starr	Scott	Rex		7003			
2022-11-08	7	01800	0	3	ALLEGAN	18th District State Senator 4 Year Term (1) Position	2	Republican	520305	Albert	Thomas	A.		11691			E
2022-11-08	7	01800	0	3	ALLEGAN	18th District State Senator 4 Year Term (1) Position	1	Democratic	520736	Degraaf	Kai	W.		6910			
2022-11-08	7	01800	0	8	BARRY	18th District State Senator 4 Year Term (1) Position	2	Republican	520305	Albert	Thomas	A.		19602			E
2022-11-08	7	01800	0	8	BARRY	18th District State Senator 4 Year Term (1) Position	1	Democratic	520736	Degraaf	Kai	W.		10011			
2022-11-08	7	01800	0	13	CALHOUN	18th District State Senator 4 Year Term (1) Position	2	Republican	520305	Albert	Thomas	A.		23345			E
2022-11-08	7	01800	0	13	CALHOUN	18th District State Senator 4 Year Term (1) Position	1	Democratic	520736	Degraaf	Kai	W.		18601			
2022-11-08	7	01800	0	34	IONIA	18th District State Senator 4 Year Term (1) Position	2	Republican	520305	Albert	Thomas	A.		4182			E
2022-11-08	7	01800	0	34	IONIA	18th District State Senator 4 Year Term (1) Position	1	Democratic	520736	Degraaf	Kai	W.		1813			
2022-11-08	7	01800	0	39	KALAMAZOO	18th District State Senator 4 Year Term (1) Position	2	Republican	520305	Albert	Thomas	A.		1176			E
2022-11-08	7	01800	0	39	KALAMAZOO	18th District State Senator 4 Year Term (1) Position	1	Democratic	520736	Degraaf	Kai	W.		548			
2022-11-08	7	01800	0	41	KENT	18th District State Senator 4 Year Term (1) Position	2	Republican	520305	Albert	Thomas	A.		12031			E
2022-11-08	7	01800	0	41	KENT	18th District State Senator 4 Year Term (1) Position	1	Democratic	520736	Degraaf	Kai	W.		6340			
2022-11-08	7	01900	0	39	KALAMAZOO	19th District State Senator 4 Year Term (1) Position	1	Democratic	518311	McCann	Sean			67693			E
2022-11-08	7	01900	0	39	KALAMAZOO	19th District State Senator 4 Year Term (1) Position	2	Republican	520291	Mitchell	Tamara			44245			
2022-11-08	7	01900	0	80	VAN BUREN	19th District State Senator 4 Year Term (1) Position	1	Democratic	518311	McCann	Sean			2814			E
2022-11-08	7	01900	0	80	VAN BUREN	19th District State Senator 4 Year Term (1) Position	2	Republican	520291	Mitchell	Tamara			3182			
2022-11-08	7	02000	0	3	ALLEGAN	20th District State Senator 4 Year Term (1) Position	2	Republican	518698	Nesbitt	Aric			18631			E
2022-11-08	7	02000	0	3	ALLEGAN	20th District State Senator 4 Year Term (1) Position	1	Democratic	520559	Gane	Kim	Jorgensen		9796			
2022-11-08	7	02000	0	11	BERRIEN	20th District State Senator 4 Year Term (1) Position	2	Republican	518698	Nesbitt	Aric			18865			E
2022-11-08	7	02000	0	11	BERRIEN	20th District State Senator 4 Year Term (1) Position	1	Democratic	520559	Gane	Kim	Jorgensen		15558			
2022-11-08	7	02000	0	41	KENT	20th District State Senator 4 Year Term (1) Position	2	Republican	518698	Nesbitt	Aric			16637			E
2022-11-08	7	02000	0	41	KENT	20th District State Senator 4 Year Term (1) Position	1	Democratic	520559	Gane	Kim	Jorgensen		9105			
2022-11-08	7	02000	0	80	VAN BUREN	20th District State Senator 4 Year Term (1) Position	2	Republican	518698	Nesbitt	Aric			15183			E
2022-11-08	7	02000	0	80	VAN BUREN	20th District State Senator 4 Year Term (1) Position	1	Democratic	520559	Gane	Kim	Jorgensen		9944			
2022-11-08	7	02100	0	23	EATON	21st District State Senator 4 Year Term (1) Position	1	Democratic	520131	Anthony	Sarah			26952			E
2022-11-08	7	02100	0	23	EATON	21st District State Senator 4 Year Term (1) Position	2	Republican	520767	Robertson	Nkenge	Ayanna		24468			
2022-11-08	7	02100	0	33	INGHAM	21st District State Senator 4 Year Term (1) Position	1	Democratic	520131	Anthony	Sarah			41582			E
2022-11-08	7	02100	0	33	INGHAM	21st District State Senator 4 Year Term (1) Position	2	Republican	520767	Robertson	Nkenge	Ayanna		20677			
2022-11-08	7	02200	0	25	GENESEE	22nd District State Senator 4 Year Term (1) Position	2	Republican	518068	Theis	Lana	L.		11713			E
2022-11-08	7	02200	0	25	GENESEE	22nd District State Senator 4 Year Term (1) Position	1	Democratic	520643	Genso	Jordan			7993			
2022-11-08	7	02200	0	25	GENESEE	22nd District State Senator 4 Year Term (1) Position	3	Libertarian	520935	Elgas	Jon			396			
2022-11-08	7	02200	0	25	GENESEE	22nd District State Senator 4 Year Term (1) Position	4	US Taxpayers	520963	McCasey	Victoria			228			
2022-11-08	7	02200	0	33	INGHAM	22nd District State Senator 4 Year Term (1) Position	2	Republican	518068	Theis	Lana	L.		2474			E
2022-11-08	7	02200	0	33	INGHAM	22nd District State Senator 4 Year Term (1) Position	1	Democratic	520643	Genso	Jordan			1332			
2022-11-08	7	02200	0	33	INGHAM	22nd District State Senator 4 Year Term (1) Position	3	Libertarian	520935	Elgas	Jon			91			
2022-11-08	7	02200	0	33	INGHAM	22nd District State Senator 4 Year Term (1) Position	4	US Taxpayers	520963	McCasey	Victoria			61			
2022-11-08	7	02200	0	47	LIVINGSTON	22nd District State Senator 4 Year Term (1) Position	2	Republican	518068	Theis	Lana	L.		64817			E
2022-11-08	7	02200	0	47	LIVINGSTON	22nd District State Senator 4 Year Term (1) Position	1	Democratic	520643	Genso	Jordan			38371			
2022-11-08	7	02200	0	47	LIVINGSTON	22nd District State Senator 4 Year Term (1) Position	3	Libertarian	520935	Elgas	Jon			1834			
2022-11-08	7	02200	0	47	LIVINGSTON	22nd District State Senator 4 Year Term (1) Position	4	US Taxpayers	520963	McCasey	Victoria			795			
2022-11-08	7	02200	0	63	OAKLAND	22nd District State Senator 4 Year Term (1) Position	2	Republican	518068	Theis	Lana	L.		3108			E
2022-11-08	7	02200	0	63	OAKLAND	22nd District State Senator 4 Year Term (1) Position	1	Democratic	520643	Genso	Jordan			2229			
2022-11-08	7	02200	0	63	OAKLAND	22nd District State Senator 4 Year Term (1) Position	3	Libertarian	520935	Elgas	Jon			104			
2022-11-08	7	02200	0	63	OAKLAND	22nd District State Senator 4 Year Term (1) Position	4	US Taxpayers	520963	McCasey	Victoria			77			
2022-11-08	7	02200	0	78	SHIAWASSEE	22nd District State Senator 4 Year Term (1) Position	2	Republican	518068	Theis	Lana	L.		1845			E
2022-11-08	7	02200	0	78	SHIAWASSEE	22nd District State Senator 4 Year Term (1) Position	1	Democratic	520643	Genso	Jordan			813			
2022-11-08	7	02200	0	78	SHIAWASSEE	22nd District State Senator 4 Year Term (1) Position	3	Libertarian	520935	Elgas	Jon			53			
2022-11-08	7	02200	0	78	SHIAWASSEE	22nd District State Senator 4 Year Term (1) Position	4	US Taxpayers	520963	McCasey	Victoria			37			
2022-11-08	7	02300	0	63	OAKLAND	23rd District State Senator 4 Year Term (1) Position Files In OAKLAND County	2	Republican	518177	Runestad	Jim			78175			E
2022-11-08	7	02300	0	63	OAKLAND	23rd District State Senator 4 Year Term (1) Position Files In OAKLAND County	1	Democratic	520777	Hepburn	Una			53474			
2022-11-08	7	02400	0	25	GENESEE	24th District State Senator 4 Year Term (1) Position	2	Republican	518041	Johnson	Ruth			3075			E
2022-11-08	7	02400	0	25	GENESEE	24th District State Senator 4 Year Term (1) Position	1	Democratic	520673	Fougnie	Theresa	J.		1468			
2022-11-08	7	02400	0	44	LAPEER	24th District State Senator 4 Year Term (1) Position	2	Republican	518041	Johnson	Ruth			8066			E
2022-11-08	7	02400	0	44	LAPEER	24th District State Senator 4 Year Term (1) Position	1	Democratic	520673	Fougnie	Theresa	J.		3281			
2022-11-08	7	02400	0	50	MACOMB	24th District State Senator 4 Year Term (1) Position	2	Republican	518041	Johnson	Ruth			43429			E
2022-11-08	7	02400	0	50	MACOMB	24th District State Senator 4 Year Term (1) Position	1	Democratic	520673	Fougnie	Theresa	J.		21354			
2022-11-08	7	02400	0	63	OAKLAND	24th District State Senator 4 Year Term (1) Position	2	Republican	518041	Johnson	Ruth			32601			E
2022-11-08	7	02400	0	63	OAKLAND	24th District State Senator 4 Year Term (1) Position	1	Democratic	520673	Fougnie	Theresa	J.		19213			
2022-11-08	7	02500	0	32	HURON	25th District State Senator 4 Year Term (1) Position	2	Republican	518302	Lauwers	Daniel	V.		10040			E
2022-11-08	7	02500	0	32	HURON	25th District State Senator 4 Year Term (1) Position	1	Democratic	520657	Van Dyke	Bert			4348			
2022-11-08	7	02500	0	44	LAPEER	25th District State Senator 4 Year Term (1) Position	2	Republican	518302	Lauwers	Daniel	V.		3			E
