"Contest ID","Contest Name","Location","Total Precincts","Precincts Reporting","Precincts Partially Reporting","Total Votes","Candidate ID","Candidate Name","Candidate Votes","Candidate Vote Percentage"
"332","State Senate District 20","Craighead","42","42","0","20771","610","Chenoa Summers","7820","37.65"
"1198","State Senate District 21","Lawrence","10","10","0","1857","2303","State Senator Blake Johnson","1567","84.38"
"1198","State Senate District 21","Lawrence","10","10","0","1857","2302","Alfred Jefferson Holland, III","290","15.62"
"1198","State Senate District 21","Clay","17","17","0","3832","2303","State Senator Blake Johnson","3271","85.36"
"1198","State Senate District 21","Clay","17","17","0","3832","2302","Alfred Jefferson Holland, III","561","14.64"
"1198","State Senate District 21","Greene","11","11","0","11318","2303","State Senator Blake Johnson","9437","83.38"
"1198","State Senate District 21","Greene","11","11","0","11318","2302","Alfred Jefferson Holland, III","1881","16.62"
"1198","State Senate District 21","Randolph","29","29","0","5260","2303","State Senator Blake Johnson","4396","83.57"
"1198","State Senate District 21","Randolph","29","29","0","5260","2302","Alfred Jefferson Holland, III","864","16.43"
"108","State Senate District 22","Lawrence","22","22","0","2440","197","Representative John Payton","2440","100.00"
"108","State Senate District 22","Fulton","2","2","0","858","197","Representative John Payton","858","100.00"
"108","State Senate District 22","Izard","13","13","0","1505","197","Representative John Payton","1505","100.00"
"108","State Senate District 22","Sharp","25","25","0","5388","197","Representative John Payton","5388","100.00"
"108","State Senate District 22","Independence","34","34","0","9071","197","Representative John Payton","9071","100.00"
"108","State Senate District 22","Cleburne","17","17","0","4924","197","Representative John Payton","4924","100.00"
"828","State Senate District 23","Marion","31","31","0","5944","1597","Senator Scott Flippo","4790","80.59"
"828","State Senate District 23","Marion","31","31","0","5944","1596","Derek Huber","1154","19.41"
"828","State Senate District 23","Fulton","8","8","0","2952","1597","Senator Scott Flippo","2335","79.10"
"828","State Senate District 23","Fulton","8","8","0","2952","1596","Derek Huber","617","20.90"
"828","State Senate District 23","Boone","5","5","0","2835","1597","Senator Scott Flippo","2430","85.71"
"828","State Senate District 23","Boone","5","5","0","2835","1596","Derek Huber","405","14.29"
"828","State Senate District 23","Izard","32","32","0","2828","1597","Senator Scott Flippo","2361","83.49"
"828","State Senate District 23","Izard","32","32","0","2828","1596","Derek Huber","467","16.51"
"828","State Senate District 23","Baxter","11","11","0","15480","1597","Senator Scott Flippo","12035","77.75"
"828","State Senate District 23","Baxter","11","11","0","15480","1596","Derek Huber","3445","22.25"
"1203","State Senate District 24","Van Buren","21","21","0","5497","2311","Senator Missy Thomas Irvin","5497","100.00"
"1203","State Senate District 24","Faulkner","21","21","0","14578","2311","Senator Missy Thomas Irvin","14578","100.00"
"1203","State Senate District 24","Stone","19","19","0","4360","2311","Senator Missy Thomas Irvin","4360","100.00"
"1203","State Senate District 24","Searcy","15","15","0","2610","2311","Senator Missy Thomas Irvin","2610","100.00"
"1203","State Senate District 24","Cleburne","7","7","0","986","2311","Senator Missy Thomas Irvin","986","100.00"
"1203","State Senate District 24","Newton","4","4","0","758","2311","Senator Missy Thomas Irvin","758","100.00"
"448","State Senate District 25","Conway","25","25","0","5037","859","State Senator Breanne Davis","5037","100.00"
"448","State Senate District 25","Pope","55","55","0","15366","859","State Senator Breanne Davis","15366","100.00"
"448","State Senate District 25","Yell","3","3","0","562","859","State Senator Breanne Davis","562","100.00"
"671","State Senate District 26","Sebastian","28","28","0","9826","1286","Senator Gary Stubblefield","8198","83.43"
"671","State Senate District 26","Sebastian","28","28","0","9826","1285","Gabriel Andreuccetti","1628","16.57"
"671","State Senate District 26","Logan","32","32","0","5706","1286","Senator Gary Stubblefield","4943","86.63"
"671","State Senate District 26","Logan","32","32","0","5706","1285","Gabriel Andreuccetti","763","13.37"
"671","State Senate District 26","Franklin","35","35","0","4277","1286","Senator Gary Stubblefield","3642","85.15"
"671","State Senate District 26","Franklin","35","35","0","4277","1285","Gabriel Andreuccetti","635","14.85"
"671","State Senate District 26","Johnson","11","11","0","5580","1286","Senator Gary Stubblefield","4489","80.45"
"671","State Senate District 26","Johnson","11","11","0","5580","1285","Gabriel Andreuccetti","1091","19.55"
"880","State Senate District 27","Sebastian","60","60","0","18506","1697","State Representative Justin Boyd","11765","63.57"
"880","State Senate District 27","Sebastian","60","60","0","18506","1696","Becky Ward","6741","36.43"
"816","State Senate District 28","Carroll","11","11","0","8955","1574","Bryan B. King","5958","66.53"
"816","State Senate District 28","Carroll","11","11","0","8955","1575","Jim Wallace","2997","33.47"
"816","State Senate District 28","Boone","10","10","0","9766","1574","Bryan B. King","7919","81.09"
"816","State Senate District 28","Boone","10","10","0","9766","1575","Jim Wallace","1847","18.91"
"816","State Senate District 28","Newton","15","15","0","2145","1574","Bryan B. King","1717","80.05"
"816","State Senate District 28","Newton","15","15","0","2145","1575","Jim Wallace","428","19.95"
"816","State Senate District 28","Franklin","11","11","0","880","1574","Bryan B. King","723","82.16"
"816","State Senate District 28","Franklin","11","11","0","880","1575","Jim Wallace","157","17.84"
"816","State Senate District 28","Johnson","5","5","0","1264","1574","Bryan B. King","1010","79.91"
"816","State Senate District 28","Johnson","5","5","0","1264","1575","Jim Wallace","254","20.09"
"816","State Senate District 28","Madison","10","10","0","5646","1574","Bryan B. King","4441","78.66"
"816","State Senate District 28","Madison","10","10","0","5646","1575","Jim Wallace","1205","21.34"
"661","State Senate District 29","Washington","46","46","0","7524","1269","Jim Petty","7524","100.00"
"661","State Senate District 29","Crawford","13","13","0","15497","1269","Jim Petty","15497","100.00"
"419","State Senate District 30","Washington","59","59","0","19226","800","Senator Greg Leding","19226","100.00"
"1279","State Senate District 31","Washington","58","58","0","17070","2453","Representative Clint Penzo","10265","60.13"
"1279","State Senate District 31","Washington","58","58","0","17070","2452","Lisa Parks","6805","39.87"
"26","State Senate District 32","Benton","32","32","0","16385","47","State Representative Joshua Bryant","16385","100.00"
"26","State Senate District 32","Washington","7","7","0","1637","47","State Representative Joshua Bryant","1637","100.00"
"918","State Senate District 33","Benton","36","36","0","21122","1769","State Senator Bart Hester","21122","100.00"
"1114","State Senate District 34","Benton","40","40","0","30585","2158","State Representative Jim Dotson","21349","69.80"
"1114","State Senate District 34","Benton","40","40","0","30585","2157","J.P. DeVilliers","9236","30.20"
"893","State Senate District 35","Benton","17","17","0","9985","1718","Tyler Dees","8175","81.87"
"893","State Senate District 35","Benton","17","17","0","9985","1717","Doug Peterson","1810","18.13"
"893","State Senate District 35","Washington","60","60","0","15004","1718","Tyler Dees","10236","68.22"
"893","State Senate District 35","Washington","60","60","0","15004","1717","Doug Peterson","4768","31.78"
