elec_date,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes,race_county_owner
8/23/2022,"FEDERAL, STATE AND COUNTY",11005,"FOR STATE TREASURER",REP,1984,1984,1,"TODD RUSS",REP,7021,8194,135216,150431,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11005,"FOR STATE TREASURER",REP,1984,1984,2,"CLARK JOLLEY",REP,7012,5835,107714,120561,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,1984,1984,1,"RYAN WALTERS",REP,7353,7745,134049,149147,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,1984,1984,2,"APRIL GRACE",REP,6937,6623,116608,130168,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,1984,1984,1,"LESLIE KATHRYN OSBORN",REP,8979,8286,126672,143937,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,1984,1984,2,"SEAN ROBERTS",REP,5052,5779,116754,127585,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,1984,1984,1,"KIM DAVID",REP,8535,8688,141596,158819,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,1984,1984,2,"TODD THOMSEN",REP,5305,5256,99255,109816,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,1984,1984,1,"MARKWAYNE MULLIN",REP,8757,9253,165108,183118,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,1984,1984,2,"T.W. SHANNON",REP,5728,5254,87264,98246,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,546,546,1,"AVERY FRIX",REP,844,1998,27844,30686,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,546,546,2,"JOSH BRECHEEN",REP,864,2635,30018,33517,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11017,"FOR STATE SENATOR DISTRICT 2",REP,33,33,1,"JARRIN JACKSON",REP,200,396,3846,4442,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11017,"FOR STATE SENATOR DISTRICT 2",REP,33,33,2,"ALLY SEIFRIED",REP,255,501,4435,5191,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11018,"FOR STATE SENATOR DISTRICT 4",REP,55,55,1,"TOM WOODS",REP,97,172,3661,3930,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11018,"FOR STATE SENATOR DISTRICT 4",REP,55,55,2,"KEITH A BARENBERG",REP,119,177,2374,2670,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11029,"FOR STATE SENATOR DISTRICT 26",REP,49,49,1,"DARCY ALLEN JECH",REP,135,318,3734,4187,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11029,"FOR STATE SENATOR DISTRICT 26",REP,49,49,2,"BRADY BUTLER",REP,141,250,3430,3821,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11030,"FOR STATE SENATOR DISTRICT 28",REP,46,46,1,"GRANT GREEN",REP,114,277,4113,4504,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11030,"FOR STATE SENATOR DISTRICT 28",REP,46,46,2,"JEFF McCOMMAS",REP,140,289,3440,3869,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11053,"FOR STATE REPRESENTATIVE DISTRICT 13",REP,24,24,1,"NEIL HAYS",REP,31,90,1509,1630,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11053,"FOR STATE REPRESENTATIVE DISTRICT 13",REP,24,24,2,"CARLISA ROGERS",REP,20,59,1041,1120,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11061,"FOR STATE REPRESENTATIVE DISTRICT 21",REP,16,16,1,"CODY MAYNARD",REP,46,186,1333,1565,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11061,"FOR STATE REPRESENTATIVE DISTRICT 21",REP,16,16,2,"DUSTIN REID",REP,26,154,1317,1497,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11071,"FOR STATE REPRESENTATIVE DISTRICT 31",REP,17,17,1,"COLLIN DUEL",REP,131,179,1891,2201,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11071,"FOR STATE REPRESENTATIVE DISTRICT 31",REP,17,17,2,"KARMIN GRIDER",REP,84,124,1787,1995,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11074,"FOR STATE REPRESENTATIVE DISTRICT 34",REP,12,12,1,"MICHAEL BAUGHMAN",REP,31,91,624,746,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11074,"FOR STATE REPRESENTATIVE DISTRICT 34",REP,12,12,2,"ANDREW MUCHMORE",REP,28,104,603,735,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11076,"FOR STATE REPRESENTATIVE DISTRICT 36",REP,18,18,1,"JOHN GEORGE",REP,136,42,2314,2492,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11076,"FOR STATE REPRESENTATIVE DISTRICT 36",REP,18,18,2,"ANITA RAGLIN",REP,97,22,1413,1532,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11106,"FOR STATE REPRESENTATIVE DISTRICT 66",REP,18,18,1,"GABE RENFROW",REP,47,62,1581,1690,,
8/23/2022,"FEDERAL, STATE AND COUNTY",11106,"FOR STATE REPRESENTATIVE DISTRICT 66",REP,18,18,2,"CLAY STAIRES",REP,78,96,1965,2139,,
